Question ID,content,answer,correct_format,coerce,Reasoning,Answer,A,B,C,D,correct_answer,model,dataset
159,"{
""Reasoning"": ""The passage explicitly states that Parsons turned to anarchism 'because in its philosophy I believe I can find the proper conditions for the fullest development of the individual units in society.' This directly supports option C. The passage doesn't mention wealth distribution (A), social status indifference (B), or creating organizational structures with leaders (D) - in fact, anarchism opposes authority structures entirely."",
""Answer"": ""C"",
""A"": 0.0,
""B"": 0.0,
""C"": 1.0,
""D"": 0.0
}",C,True,True,"The passage explicitly states that Parsons turned to anarchism 'because in its philosophy I believe I can find the proper conditions for the fullest development of the individual units in society.' This directly supports option C. The passage doesn't mention wealth distribution (A), social status indifference (B), or creating organizational structures with leaders (D) - in fact, anarchism opposes authority structures entirely.",C,0.0,0.0,1.0,0.0,C,claude-sonnet-4-20250514,sat_en
160,"{
""Reasoning"": ""The passage describes an experimental study investigating how woodpecker finches acquire tool-using behavior. The researchers tested whether this behavior is learned socially or genetically determined by splitting broods and comparing development with and without tool-using models. The study found that tool use develops through genetic predisposition rather than social learning, contrasting with primates. The passage presents the methodology, findings, and implications of this research on tool-use development."",
""Answer"": ""D"",
""A"": 0.1,
""B"": 0.1,
""C"": 0.2,
""D"": 0.6
}",D,True,True,"The passage describes an experimental study investigating how woodpecker finches acquire tool-using behavior. The researchers tested whether this behavior is learned socially or genetically determined by splitting broods and comparing development with and without tool-using models. The study found that tool use develops through genetic predisposition rather than social learning, contrasting with primates. The passage presents the methodology, findings, and implications of this research on tool-use development.",D,0.1,0.1,0.2,0.6,D,claude-sonnet-4-20250514,sat_en
161,"{
""Reasoning"": ""The passage describes an experiment where broods were split in half, with one group exposed to tool-using models and the other to non-tool-using models. This design controls for genetic differences by using siblings from the same brood. The key experimental control was ensuring the two groups differed only in their exposure to tool-using models, minimizing other confounding variables between groups."",
""Answer"": ""A"",
""A"": ""0.85"",
""B"": ""0.10"",
""C"": ""0.03"",
""D"": ""0.02""
}",A,True,True,"The passage describes an experiment where broods were split in half, with one group exposed to tool-using models and the other to non-tool-using models. This design controls for genetic differences by using siblings from the same brood. The key experimental control was ensuring the two groups differed only in their exposure to tool-using models, minimizing other confounding variables between groups.",A,0.85,0.1,0.03,0.02,A,claude-sonnet-4-20250514,sat_en
162,"{
""Reasoning"": ""The passage contrasts woodpecker finches (solitary) with 'socially living primates.' It states that woodpecker finches have only parents as tool-using models, making social transmission risky. This implies primates, being social, have multiple individuals available to observe, unlike the solitary finches where 'parents are likely to be the only available tool-using models.'"",
""Answer"": ""A"",
""A"": 0.85,
""B"": 0.05,
""C"": 0.05,
""D"": 0.05
}",A,True,True,"The passage contrasts woodpecker finches (solitary) with 'socially living primates.' It states that woodpecker finches have only parents as tool-using models, making social transmission risky. This implies primates, being social, have multiple individuals available to observe, unlike the solitary finches where 'parents are likely to be the only available tool-using models.'",A,0.85,0.05,0.05,0.05,A,claude-sonnet-4-20250514,sat_en
163,"{
""Reasoning"": ""The passage states that 5 finches developed a novel levering technique that 'deviated from the tool use performed by birds in the wild, most likely because our artificial crevices differed from natural crevices and tree holes.' This suggests the technique emerged as an adaptation to artificial conditions not found in nature. If this technique doesn't occur naturally, it couldn't have been genetically predetermined or socially transmitted from wild populations, supporting that it was individually learned."",
""Answer"": ""D"",
""A"": ""0.1"",
""B"": ""0.1"",
""C"": ""0.2"",
""D"": ""0.6""
}",D,True,True,"The passage states that 5 finches developed a novel levering technique that 'deviated from the tool use performed by birds in the wild, most likely because our artificial crevices differed from natural crevices and tree holes.' This suggests the technique emerged as an adaptation to artificial conditions not found in nature. If this technique doesn't occur naturally, it couldn't have been genetically predetermined or socially transmitted from wild populations, supporting that it was individually learned.",D,0.1,0.1,0.2,0.6,D,claude-sonnet-4-20250514,sat_en
164,"{
""Reasoning"": ""The question asks about data from 'table 1' regarding woodpecker finches raised without tool-using models. However, no table is provided in the passage. The passage discusses an experimental study where chicks were split into groups with and without tool-using models, but no specific numerical data about mean instances of tool use is given. Without access to the referenced table, I cannot determine the correct answer."",
""Answer"": ""A"",
""A"": 0.25,
""B"": 0.25,
""C"": 0.25,
""D"": 0.25
}",A,True,True,"The question asks about data from 'table 1' regarding woodpecker finches raised without tool-using models. However, no table is provided in the passage. The passage discusses an experimental study where chicks were split into groups with and without tool-using models, but no specific numerical data about mean instances of tool use is given. Without access to the referenced table, I cannot determine the correct answer.",A,0.25,0.25,0.25,0.25,C,claude-sonnet-4-20250514,sat_en
165,"{
""Reasoning"": ""The passage states that five individuals developed a unique levering technique and 'After initial success with this technique, the five birds significantly increased their use of this method.' This directly contradicts option B (ceased using) and C (limited attempts). The passage doesn't provide specific data about first attempts or exact numbers of attempts, making A and D unsupported by the given information."",
""Answer"": ""B"",
""A"": 0.1,
""B"": 0.0,
""C"": 0.0,
""D"": 0.9
}",B,True,True,"The passage states that five individuals developed a unique levering technique and 'After initial success with this technique, the five birds significantly increased their use of this method.' This directly contradicts option B (ceased using) and C (limited attempts). The passage doesn't provide specific data about first attempts or exact numbers of attempts, making A and D unsupported by the given information.",B,0.1,0.0,0.0,0.9,A,claude-sonnet-4-20250514,sat_en
166,"{
""Reasoning"": ""The passage shows the narrator learning about her neighbors during her visit with Celia. Celia tells her that Micho has a sensitive side, that Benny studied to be a priest, and that Micho and Benny are close friends. However, when Celia mentions that Quisqueya dyes her hair, the narrator responds that this was 'hardly news' and that she 'had assumed as much when I met her.' This indicates the narrator already knew or suspected this fact before the visit."",
""Answer"": ""D"",
""A"": 0.0,
""B"": 0.0,
""C"": 0.0,
""D"": 1.0
}",D,True,True,"The passage shows the narrator learning about her neighbors during her visit with Celia. Celia tells her that Micho has a sensitive side, that Benny studied to be a priest, and that Micho and Benny are close friends. However, when Celia mentions that Quisqueya dyes her hair, the narrator responds that this was 'hardly news' and that she 'had assumed as much when I met her.' This indicates the narrator already knew or suspected this fact before the visit.",D,0.0,0.0,0.0,1.0,D,claude-sonnet-4-20250514,sat_en
167,"{
""Reasoning"": ""The passage states that the narrator recognized Mayor 'from the store' when looking at the photo, indicating she has seen him in person. However, when Celia shows her the photo of both sons, she describes Enrique as someone the narrator is seeing for the first time in the picture. There's no mention of the narrator knowing either son through her daughter or seeing Enrique play soccer."",
""Answer"": ""C"",
""A"": 0.0,
""B"": 0.0,
""C"": 1.0,
""D"": 0.0
}",C,True,True,"The passage states that the narrator recognized Mayor 'from the store' when looking at the photo, indicating she has seen him in person. However, when Celia shows her the photo of both sons, she describes Enrique as someone the narrator is seeing for the first time in the picture. There's no mention of the narrator knowing either son through her daughter or seeing Enrique play soccer.",C,0.0,0.0,1.0,0.0,C,claude-sonnet-4-20250514,sat_en
168,"{
""Reasoning"": ""The passage shows Celia asking 'What about you? Do you have other children besides your daughter?' This indicates she already knows the narrator has a daughter. Later, when discussing the daughter's school, Celia trails off saying 'And she's going...' as if she doesn't want to say it aloud, then nods when the narrator says 'To Evers.' This suggests Celia already knew where the daughter goes to school before the visit."",
""Answer"": ""B"",
""A"": 0.1,
""B"": 0.8,
""C"": 0.05,
""D"": 0.05
}",B,True,True,"The passage shows Celia asking 'What about you? Do you have other children besides your daughter?' This indicates she already knows the narrator has a daughter. Later, when discussing the daughter's school, Celia trails off saying 'And she's going...' as if she doesn't want to say it aloud, then nods when the narrator says 'To Evers.' This suggests Celia already knew where the daughter goes to school before the visit.",B,0.1,0.8,0.05,0.05,B,claude-sonnet-4-20250514,sat_en
169,"{
""Reasoning"": ""The passage describes Fernbach's experiments showing that when people are forced to explain complex policies in detail (not just list reasons for their positions), they realize their ignorance and become more moderate. The key finding is that detailed explanation of mechanics, not value articulation, leads to moderation. Option B directly captures this central finding."",
""Answer"": ""B"",
""A"": 0.1,
""B"": 0.8,
""C"": 0.1,
""D"": 0.0
}",B,True,True,"The passage describes Fernbach's experiments showing that when people are forced to explain complex policies in detail (not just list reasons for their positions), they realize their ignorance and become more moderate. The key finding is that detailed explanation of mechanics, not value articulation, leads to moderation. Option B directly captures this central finding.",B,0.1,0.8,0.1,0.0,B,claude-sonnet-4-20250514,sat_en
170,"{
""Reasoning"": ""The passage follows a clear three-part structure: (1) introduces the problem of 'illusion of explanatory depth' where people think they understand complex policies but don't, (2) describes Fernbach's experiments that tested whether forcing detailed explanations would moderate extreme positions (which it did), and (3) concludes with a recommendation that candidates should provide concrete plans. This matches option B's pattern of phenomenon introduction, experimental description, and recommendation based on results."",
""Answer"": ""B"",
""A"": 0.1,
""B"": 0.8,
""C"": 0.05,
""D"": 0.05
}",B,True,True,"The passage follows a clear three-part structure: (1) introduces the problem of 'illusion of explanatory depth' where people think they understand complex policies but don't, (2) describes Fernbach's experiments that tested whether forcing detailed explanations would moderate extreme positions (which it did), and (3) concludes with a recommendation that candidates should provide concrete plans. This matches option B's pattern of phenomenon introduction, experimental description, and recommendation based on results.",B,0.1,0.8,0.05,0.05,B,claude-sonnet-4-20250514,sat_en
171,"{
""Reasoning"": ""The passage describes Fernbach's hypothesis that forcing people to explain complex policies would make them realize their ignorance and moderate their views. This worked as expected. However, the passage suggests Fernbach was testing whether the cognitive work of explanation (vs. just listing reasons) was key. Option C describes the expected result - listing reasons didn't shake views. Option D would be most surprising because it contradicts the core premise that extremists have an 'illusion of explanatory depth' and are actually clueless about complex issues."",
""Answer"": ""D"",
""A"": 0.1,
""B"": 0.2,
""C"": 0.1,
""D"": 0.6
}",D,True,True,"The passage describes Fernbach's hypothesis that forcing people to explain complex policies would make them realize their ignorance and moderate their views. This worked as expected. However, the passage suggests Fernbach was testing whether the cognitive work of explanation (vs. just listing reasons) was key. Option C describes the expected result - listing reasons didn't shake views. Option D would be most surprising because it contradicts the core premise that extremists have an 'illusion of explanatory depth' and are actually clueless about complex issues.",D,0.1,0.2,0.1,0.6,D,claude-sonnet-4-20250514,sat_en
172,"{
""Reasoning"": ""The passage describes Fernbach's experiments showing that forcing people to explain complex policies in detail (not just list reasons) made them more moderate by confronting their ignorance. The final sentence suggests 'forcing candidates to provide concrete and elaborate plans' as a potential solution. Option B directly aligns with this finding - requiring detailed policy explanations from politicians would help citizens understand complexity and reduce extremism, just as the experiments demonstrated."",
""Answer"": ""B"",
""A"": 0.05,
""B"": 0.85,
""C"": 0.05,
""D"": 0.05
}",B,True,True,"The passage describes Fernbach's experiments showing that forcing people to explain complex policies in detail (not just list reasons) made them more moderate by confronting their ignorance. The final sentence suggests 'forcing candidates to provide concrete and elaborate plans' as a potential solution. Option B directly aligns with this finding - requiring detailed policy explanations from politicians would help citizens understand complexity and reduce extremism, just as the experiments demonstrated.",B,0.05,0.85,0.05,0.05,B,claude-sonnet-4-20250514,sat_en
173,"{
""Reasoning"": ""The passage primarily focuses on Klooster's research study of Monotropsis odorata, a plant that uses camouflage (dried brown bracts) to hide from predators. The study experimentally demonstrated that this camouflage strategy increases the plant's fitness by reducing herbivore damage. While the passage mentions comparisons to animals and discusses pollination, the central theme is describing this specific research on plant defensive camouflage."",
""Answer"": ""C"",
""A"": 0.1,
""B"": 0.1,
""C"": 0.7,
""D"": 0.1
}",C,True,True,"The passage primarily focuses on Klooster's research study of Monotropsis odorata, a plant that uses camouflage (dried brown bracts) to hide from predators. The study experimentally demonstrated that this camouflage strategy increases the plant's fitness by reducing herbivore damage. While the passage mentions comparisons to animals and discusses pollination, the central theme is describing this specific research on plant defensive camouflage.",C,0.1,0.1,0.7,0.1,C,claude-sonnet-4-20250514,sat_en
174,"{
""Reasoning"": ""The passage explicitly states that 'variation in pigmentation as a means of escaping predation has received little attention' while noting that other uses of coloration in plants (photosynthesis, attracting pollinators) 'has been well studied.' This directly indicates that camouflage in plants has been less researched compared to other functions of plant coloration."",
""Answer"": ""D"",
""A"": 0.0,
""B"": 0.0,
""C"": 0.0,
""D"": 1.0
}",D,True,True,"The passage explicitly states that 'variation in pigmentation as a means of escaping predation has received little attention' while noting that other uses of coloration in plants (photosynthesis, attracting pollinators) 'has been well studied.' This directly indicates that camouflage in plants has been less researched compared to other functions of plant coloration.",D,0.0,0.0,0.0,1.0,D,claude-sonnet-4-20250514,sat_en
175,"{
""Reasoning"": ""The passage explains that most plants require photosynthetic pigmentation (green coloration) to produce energy, but Monotropsis odorata is unique because it relies on mycorrhizal fungus for resources. This frees it from needing green coloration and allows it to 'adopt a broader range of possibilities in coloration.' This implies that typical plants' need for photosynthesis constrains their color options, limiting their defensive strategies like camouflage."",
""Answer"": ""B"",
""A"": 0.1,
""B"": 0.8,
""C"": 0.05,
""D"": 0.05
}",B,True,True,"The passage explains that most plants require photosynthetic pigmentation (green coloration) to produce energy, but Monotropsis odorata is unique because it relies on mycorrhizal fungus for resources. This frees it from needing green coloration and allows it to 'adopt a broader range of possibilities in coloration.' This implies that typical plants' need for photosynthesis constrains their color options, limiting their defensive strategies like camouflage.",B,0.1,0.8,0.05,0.05,B,claude-sonnet-4-20250514,sat_en
176,"{
""Reasoning"": ""Burke criticizes the National Assembly leaders for making themselves 'bidders at an auction of popularity' and becoming 'flatterers instead of legislators.' He argues they prioritize public approval over sound governance, leading to increasingly extreme positions to outbid competitors. This populist approach prevents moderate, well-considered policies and forces leaders to 'propagate doctrines' that defeat their original purposes."",
""Answer"": ""C"",
""A"": 0.1,
""B"": 0.05,
""C"": 0.8,
""D"": 0.05
}",C,True,True,"Burke criticizes the National Assembly leaders for making themselves 'bidders at an auction of popularity' and becoming 'flatterers instead of legislators.' He argues they prioritize public approval over sound governance, leading to increasingly extreme positions to outbid competitors. This populist approach prevents moderate, well-considered policies and forces leaders to 'propagate doctrines' that defeat their original purposes.",C,0.1,0.05,0.8,0.05,C,claude-sonnet-4-20250514,sat_en
177,"{
""Reasoning"": ""Burke argues that moderate French leaders face a competitive political environment where they must 'outbid' competitors with more popular positions. He states that moderation will be 'stigmatized as the virtue of cowards' and compromise as 'prudence of traitors,' forcing moderate leaders to adopt more extreme positions to maintain credibility. This suggests they are sensible but systematically undermined by the political dynamics."",
""Answer"": ""D"",
""A"": 0.1,
""B"": 0.0,
""C"": 0.1,
""D"": 0.8
}",D,True,True,"Burke argues that moderate French leaders face a competitive political environment where they must 'outbid' competitors with more popular positions. He states that moderation will be 'stigmatized as the virtue of cowards' and compromise as 'prudence of traitors,' forcing moderate leaders to adopt more extreme positions to maintain credibility. This suggests they are sensible but systematically undermined by the political dynamics.",D,0.1,0.0,0.1,0.8,D,claude-sonnet-4-20250514,sat_en
178,"{
""Reasoning"": ""In the last paragraph, Burke emphasizes that the British constitution is an 'invaluable treasure' and advocates for preserving what exists while making careful alterations only when necessary. He praises the 'politic caution' and 'guarded circumspection' of British ancestors who made changes while preserving the foundation. He explicitly states 'even when I changed, it should be to preserve' and 'let us preserve what they have left.' This directly supports option B about wise revision rather than replacement."",
""Answer"": ""B"",
""A"": 0.05,
""B"": 0.85,
""C"": 0.05,
""D"": 0.05
}",B,True,True,"In the last paragraph, Burke emphasizes that the British constitution is an 'invaluable treasure' and advocates for preserving what exists while making careful alterations only when necessary. He praises the 'politic caution' and 'guarded circumspection' of British ancestors who made changes while preserving the foundation. He explicitly states 'even when I changed, it should be to preserve' and 'let us preserve what they have left.' This directly supports option B about wise revision rather than replacement.",B,0.05,0.85,0.05,0.05,B,claude-sonnet-4-20250514,sat_en
179,"{
""Reasoning"": ""Burke consistently praises British ancestors and forefathers throughout the passage, calling them cautious, circumspect, and wise. He advocates following their example and preserving what they built. He criticizes French leaders, shows no special regard for the voting public or French-inspired citizens, and doesn't mention France's former government leaders. His greatest respect is clearly for past British generations."",
""Answer"": ""B"",
""A"": ""0.1"",
""B"": ""0.8"",
""C"": ""0.05"",
""D"": ""0.05""
}",B,True,True,"Burke consistently praises British ancestors and forefathers throughout the passage, calling them cautious, circumspect, and wise. He advocates following their example and preserving what they built. He criticizes French leaders, shows no special regard for the voting public or French-inspired citizens, and doesn't mention France's former government leaders. His greatest respect is clearly for past British generations.",B,0.1,0.8,0.05,0.05,B,claude-sonnet-4-20250514,sat_en
180,"{
""Reasoning"": ""The impact hypothesis claims a comet/asteroid exploded ~13,000 years ago, causing the Younger Dryas cooling. Passage 1 mentions key evidence: iridium (rare on Earth, common in space objects), glass/carbon spherules, and timing coinciding with climate change. Option D provides osmium (another extraterrestrial element) at the correct timeframe, directly supporting the hypothesis. Option A has wrong timing, B shows no correlation with iridium, and C contradicts the timeline."",
""Answer"": ""D"",
""A"": 0.1,
""B"": 0.05,
""C"": 0.05,
""D"": 0.8
}",D,True,True,"The impact hypothesis claims a comet/asteroid exploded ~13,000 years ago, causing the Younger Dryas cooling. Passage 1 mentions key evidence: iridium (rare on Earth, common in space objects), glass/carbon spherules, and timing coinciding with climate change. Option D provides osmium (another extraterrestrial element) at the correct timeframe, directly supporting the hypothesis. Option A has wrong timing, B shows no correlation with iridium, and C contradicts the timeline.",D,0.1,0.05,0.05,0.8,D,claude-sonnet-4-20250514,sat_en
181,"{
""Reasoning"": ""The passage explicitly states that the black layers of carbonized material 'are the remains of wildfires that swept across the continent after the impact.' This directly connects the carbonized material to widespread fires following the cosmic collision. The other options (climate cooling, mass extinctions, iridium deposits) are mentioned as consequences of the impact but not as the specific cause of the black carbonized layers."",
""Answer"": ""C"",
""A"": 0.0,
""B"": 0.0,
""C"": 1.0,
""D"": 0.0
}",C,True,True,"The passage explicitly states that the black layers of carbonized material 'are the remains of wildfires that swept across the continent after the impact.' This directly connects the carbonized material to widespread fires following the cosmic collision. The other options (climate cooling, mass extinctions, iridium deposits) are mentioned as consequences of the impact but not as the specific cause of the black carbonized layers.",C,0.0,0.0,1.0,0.0,C,claude-sonnet-4-20250514,sat_en
182,"{
""Reasoning"": ""The passage clearly states that Meltzer's team 'looks at the dating of 29 different sites' and argues that 'when the quality and accuracy of the dating...is examined closely, only three of the 29 sites actually fall within the time frame of the Younger Dryas onset.' This directly indicates they challenged the hypothesis by reevaluating the chronological evidence, not by discovering new artifacts, analyzing nanodiamonds, or finding iridium concentrations."",
""Answer"": ""A"",
""A"": 0.95,
""B"": 0.02,
""C"": 0.02,
""D"": 0.01
}",A,True,True,"The passage clearly states that Meltzer's team 'looks at the dating of 29 different sites' and argues that 'when the quality and accuracy of the dating...is examined closely, only three of the 29 sites actually fall within the time frame of the Younger Dryas onset.' This directly indicates they challenged the hypothesis by reevaluating the chronological evidence, not by discovering new artifacts, analyzing nanodiamonds, or finding iridium concentrations.",A,0.95,0.02,0.02,0.01,A,claude-sonnet-4-20250514,sat_en
183,"{
""Reasoning"": ""Passage 1 presents the Younger Dryas impact hypothesis, describing evidence that scientists claim supports the idea of a comet/asteroid impact 13,000 years ago. Passage 2 directly challenges this hypothesis by presenting Meltzer's research that questions the dating accuracy of sites used as evidence, showing only 3 of 29 sites actually fall within the correct timeframe. Passage 2 explicitly states this is 'the strongest attack yet' on the hypothesis and quotes Meltzer saying it 'fails on both theoretical and empirical grounds.' This is clearly a critique, not support, explanation, or discussion of implications."",
""Answer"": ""A"",
""A"": 0.95,
""B"": 0.02,
""C"": 0.01,
""D"": 0.02
}",A,True,True,"Passage 1 presents the Younger Dryas impact hypothesis, describing evidence that scientists claim supports the idea of a comet/asteroid impact 13,000 years ago. Passage 2 directly challenges this hypothesis by presenting Meltzer's research that questions the dating accuracy of sites used as evidence, showing only 3 of 29 sites actually fall within the correct timeframe. Passage 2 explicitly states this is 'the strongest attack yet' on the hypothesis and quotes Meltzer saying it 'fails on both theoretical and empirical grounds.' This is clearly a critique, not support, explanation, or discussion of implications.",A,0.95,0.02,0.01,0.02,A,claude-sonnet-4-20250514,sat_en
184,"{
""Reasoning"": ""Both passages present the impact hypothesis as a subject of scientific debate. Passage 1 notes 'Not all will be convinced' and mentions competing explanations. Passage 2 describes 'sharply contested' claims and presents both critics and defenders. The controversy is evident through the back-and-forth between researchers, with some finding evidence unconvincing while proponents remain committed to their position."",
""Answer"": ""D"",
""A"": 0.1,
""B"": 0.2,
""C"": 0.1,
""D"": 0.6
}",D,True,True,"Both passages present the impact hypothesis as a subject of scientific debate. Passage 1 notes 'Not all will be convinced' and mentions competing explanations. Passage 2 describes 'sharply contested' claims and presents both critics and defenders. The controversy is evident through the back-and-forth between researchers, with some finding evidence unconvincing while proponents remain committed to their position.",D,0.1,0.2,0.1,0.6,D,claude-sonnet-4-20250514,sat_en
185,"{
""Reasoning"": ""Meltzer's findings show that only 3 of 29 sites supposedly containing impact evidence actually date to the Younger Dryas onset (~12,800 years ago), with the rest being hundreds or thousands of years earlier or later. If accurate, this means the glass and carbon spherules (cited as impact evidence in Passage 1) were likely formed at different times than the Younger Dryas beginning, undermining their connection to a single impact event."",
""Answer"": ""A"",
""A"": ""0.85"",
""B"": ""0.05"",
""C"": ""0.05"",
""D"": ""0.05""
}",A,True,True,"Meltzer's findings show that only 3 of 29 sites supposedly containing impact evidence actually date to the Younger Dryas onset (~12,800 years ago), with the rest being hundreds or thousands of years earlier or later. If accurate, this means the glass and carbon spherules (cited as impact evidence in Passage 1) were likely formed at different times than the Younger Dryas beginning, undermining their connection to a single impact event.",A,0.85,0.05,0.05,0.05,A,claude-sonnet-4-20250514,sat_en
186,"{
""Reasoning"": ""The first paragraph establishes Nawab's character and motivation. It mentions his twelve daughters as a 'spur to his genius' and describes him as a 'warrior going out to do battle.' The paragraph then lists his various income-generating activities: flour mill, fish-farming, fixing radios and watches. While it mentions his daughters, the focus is on describing his entrepreneurial ventures driven by financial necessity, not characterizing him as a loving father specifically."",
""Answer"": ""C"",
""A"": 0.2,
""B"": 0.1,
""C"": 0.6,
""D"": 0.1
}",C,True,True,"The first paragraph establishes Nawab's character and motivation. It mentions his twelve daughters as a 'spur to his genius' and describes him as a 'warrior going out to do battle.' The paragraph then lists his various income-generating activities: flour mill, fish-farming, fixing radios and watches. While it mentions his daughters, the focus is on describing his entrepreneurial ventures driven by financial necessity, not characterizing him as a loving father specifically.",C,0.2,0.1,0.6,0.1,C,claude-sonnet-4-20250514,sat_en
187,"{
""Reasoning"": ""The passage states that Harouni 'didn't particularly care one way or the other, except that it touched on his comfort—a matter of great interest to him.' This directly indicates Harouni's primary motivation was self-interest. The text also mentions he felt 'expansive' due to good crops, but the key factor was maintaining his own comfort through Nawab's continued service."",
""Answer"": ""B"",
""A"": 0.1,
""B"": 0.8,
""C"": 0.05,
""D"": 0.05
}",B,True,True,"The passage states that Harouni 'didn't particularly care one way or the other, except that it touched on his comfort—a matter of great interest to him.' This directly indicates Harouni's primary motivation was self-interest. The text also mentions he felt 'expansive' due to good crops, but the key factor was maintaining his own comfort through Nawab's continued service.",B,0.1,0.8,0.05,0.05,B,claude-sonnet-4-20250514,sat_en
188,"{
""Reasoning"": ""The passage explicitly states that 'much to the disgust of the farm managers, Nawab received a brand-new motorcycle, a Honda 70.' This directly answers the question about how the farm managers reacted to Nawab receiving the motorcycle. The word 'disgust' is used verbatim in the text, making this a straightforward factual question with a clear answer."",
""Answer"": ""A"",
""A"": 1.0,
""B"": 0.0,
""C"": 0.0,
""D"": 0.0
}",A,True,True,"The passage explicitly states that 'much to the disgust of the farm managers, Nawab received a brand-new motorcycle, a Honda 70.' This directly answers the question about how the farm managers reacted to Nawab receiving the motorcycle. The word 'disgust' is used verbatim in the text, making this a straightforward factual question with a clear answer.",A,1.0,0.0,0.0,0.0,A,claude-sonnet-4-20250514,sat_en
189,"{
""Reasoning"": ""The passage states that getting the motorcycle had several benefits for Nawab, but it specifically identifies 'Best of all' as being able to spend every night with his wife. This phrase clearly indicates the author's ranking of the benefits, making this the best result from Nawab's perspective according to the passage."",
""Answer"": ""D"",
""A"": 0.05,
""B"": 0.15,
""C"": 0.15,
""D"": 0.65
}",D,True,True,"The passage states that getting the motorcycle had several benefits for Nawab, but it specifically identifies 'Best of all' as being able to spend every night with his wife. This phrase clearly indicates the author's ranking of the benefits, making this the best result from Nawab's perspective according to the passage.",D,0.05,0.15,0.15,0.65,D,claude-sonnet-4-20250514,sat_en
190,"{
""Reasoning"": ""The passage examines how the news media's role as a source of public knowledge has evolved, particularly focusing on the shift from traditional authoritative sources (like The Times and BBC) to a more democratized approach where audiences have greater influence. It discusses the tension between expert-driven journalism and populist pressures, highlighting journalists' unease with this transformation of authority. The passage doesn't focus on technology, frames of value, or challenging news as public knowledge, but rather on changing perceptions of journalistic authority."",
""Answer"": ""B"",
""A"": ""0.1"",
""B"": ""0.8"",
""C"": ""0.05"",
""D"": ""0.05""
}",B,True,True,"The passage examines how the news media's role as a source of public knowledge has evolved, particularly focusing on the shift from traditional authoritative sources (like The Times and BBC) to a more democratized approach where audiences have greater influence. It discusses the tension between expert-driven journalism and populist pressures, highlighting journalists' unease with this transformation of authority. The passage doesn't focus on technology, frames of value, or challenging news as public knowledge, but rather on changing perceptions of journalistic authority.",B,0.1,0.8,0.05,0.05,B,claude-sonnet-4-20250514,sat_en
191,"{
""Reasoning"": ""The passage states that 'as part of the general process of the transformation of authority whereby there has been a reluctance to uncritically accept traditional sources of public knowledge, the demand has been for all authority to make explicit the frames of value which determine their decisions.' This directly indicates that traditional authorities are now expected to be transparent about their beliefs and assumptions - to make explicit their value frameworks."",
""Answer"": ""D"",
""A"": 0.05,
""B"": 0.05,
""C"": 0.05,
""D"": 0.85
}",D,True,True,"The passage states that 'as part of the general process of the transformation of authority whereby there has been a reluctance to uncritically accept traditional sources of public knowledge, the demand has been for all authority to make explicit the frames of value which determine their decisions.' This directly indicates that traditional authorities are now expected to be transparent about their beliefs and assumptions - to make explicit their value frameworks.",D,0.05,0.05,0.05,0.85,D,claude-sonnet-4-20250514,sat_en
192,"{
""Reasoning"": ""The passage discusses how the public is increasingly skeptical of journalistic authority and wants news to be 'informative rather than authoritative.' Focus group participants expressed that journalists should 'give the news as raw as it is, without putting their slant on it' and provide 'sufficient information' so people can 'form opinions of our own.' This clearly indicates the public wants journalists to avoid personal judgments or interpretations."",
""Answer"": ""A"",
""A"": ""0.9"",
""B"": ""0.05"",
""C"": ""0.03"",
""D"": ""0.02""
}",A,True,True,"The passage discusses how the public is increasingly skeptical of journalistic authority and wants news to be 'informative rather than authoritative.' Focus group participants expressed that journalists should 'give the news as raw as it is, without putting their slant on it' and provide 'sufficient information' so people can 'form opinions of our own.' This clearly indicates the public wants journalists to avoid personal judgments or interpretations.",A,0.9,0.05,0.03,0.02,A,claude-sonnet-4-20250514,sat_en
193,"{
""Reasoning"": ""The passage discusses the transformation of authority in news media and growing skepticism towards expert elites, but it does not contain any table or data about trust levels in the news media across different years. The question asks about a table that is not present in the provided passage, making it impossible to determine which year people were most trusting of news media based on the given information."",
""Answer"": ""A"",
""A"": 0.25,
""B"": 0.25,
""C"": 0.25,
""D"": 0.25
}",A,True,True,"The passage discusses the transformation of authority in news media and growing skepticism towards expert elites, but it does not contain any table or data about trust levels in the news media across different years. The question asks about a table that is not present in the provided passage, making it impossible to determine which year people were most trusting of news media based on the given information.",A,0.25,0.25,0.25,0.25,A,claude-sonnet-4-20250514,sat_en
194,"{
""Reasoning"": ""I cannot see any table in the provided passage. The passage discusses the nature of public knowledge, news media authority, and changing relationships between journalists and audiences, but contains no numerical data or table. Without a table to reference, none of the options about statistical trends between specific years can be evaluated or supported by the given information."",
""Answer"": ""C"",
""A"": 0.0,
""B"": 0.0,
""C"": 0.0,
""D"": 0.0
}",C,True,True,"I cannot see any table in the provided passage. The passage discusses the nature of public knowledge, news media authority, and changing relationships between journalists and audiences, but contains no numerical data or table. Without a table to reference, none of the options about statistical trends between specific years can be evaluated or supported by the given information.",C,0.0,0.0,0.0,0.0,C,claude-sonnet-4-20250514,sat_en
